序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
140,688152,麒麟信安,179.92,1.62,2.87,6765.0,120995750.0,5.25,182.29,173.0,177.0,177.05,5.71,-1796.19,7.2
141,837092,汉鑫科技,14.55,1.61,0.23,523.0,756310.71,2.58,14.62,14.25,14.25,14.32,0.41,71.63,1.94
142,301339,通行宝,25.7,1.5,0.38,39360.0,101104402.52,3.83,26.1,25.13,25.16,25.32,6.56,63.66,4.18
143,835305,云创数据,13.31,1.45,0.19,22822.0,30037484.92,8.77,13.75,12.6,12.81,13.12,3.57,-39.55,2.06
144,688206,概伦电子,29.88,1.32,0.39,36498.0,109415941.0,3.15,30.5,29.57,29.57,29.49,2.51,-6562.39,6.03
145,300810,中科海讯,20.2,1.25,0.25,32244.0,64448463.82,2.91,20.3,19.72,19.98,19.95,2.83,-113.34,2.33
146,301221,光庭信息,51.64,1.06,0.54,23171.0,118928610.23,3.13,51.9,50.3,51.07,51.1,5.35,187.26,2.34
147,002298,中电兴发,6.51,0.93,0.06,319954.0,202914045.27,7.6,6.57,6.08,6.18,6.45,5.23,-45.68,1.15
148,603927,中科软,38.96,0.85,0.33,146922.0,575449316.0,4.45,40.09,38.37,38.68,38.63,2.48,251.02,8.32
149,300369,绿盟科技,12.69,0.71,0.09,301086.0,378740197.08,5.08,12.8,12.16,12.16,12.6,4.1,-13.96,2.91
150,430425,乐创技术,11.89,0.59,0.07,1678.0,1982739.57,3.81,12.14,11.69,11.7,11.82,0.98,19.18,1.84
151,688369,致远互联,74.0,0.46,0.34,20767.0,155057770.0,6.34,76.77,72.1,72.66,73.66,2.69,-35.18,4.06
152,603859,能科科技,44.5,0.45,0.2,24139.0,108310466.0,4.04,45.9,44.11,44.11,44.3,1.45,43.31,2.93
153,831832,科达自控,11.15,0.45,0.05,1672.0,1850535.13,1.26,11.15,11.01,11.07,11.1,0.4,40.2,1.36
154,839790,联迪信息,5.67,0.35,0.02,3748.0,2111910.83,1.24,5.68,5.61,5.61,5.65,1.67,-169.55,1.34
155,688435,英方软件,107.03,0.25,0.27,3188.0,34199735.0,2.57,108.84,106.1,106.1,106.76,1.81,-603.29,7.96
156,002410,广联达,58.0,0.24,0.14,108859.0,626683389.12,3.27,58.47,56.58,57.68,57.86,1.1,144.24,10.73
157,300454,深信服,119.14,0.13,0.15,42558.0,507317114.44,3.08,121.8,118.13,120.61,118.99,1.56,-30.14,6.39
158,832171,志晟信息,3.98,0.0,0.0,1721.0,679830.19,5.03,4.01,3.81,4.01,3.98,0.26,-9.27,1.14
159,688555,*ST泽达,4.14,0.0,0.0,,,0.0,,,,4.14,0.0,-3.51,0.46
160,300799,左江科技,,,,,,,,,,200.0,0.0,-168.87,33.05
161,000004,ST国华,10.5,-0.1,-0.01,40005.0,42434094.32,3.62,10.79,10.41,10.54,10.51,3.36,-46.95,4.04
162,301195,北路智控,75.23,-0.15,-0.11,11056.0,82828392.26,2.24,75.75,74.06,75.28,75.34,5.17,38.93,3.03
163,301159,三维天地,35.21,-0.23,-0.08,22311.0,78509565.64,6.12,36.16,34.0,34.52,35.29,7.26,-21.64,3.36
164,300768,迪普科技,17.25,-0.23,-0.04,55724.0,96620983.24,3.35,17.7,17.12,17.43,17.29,1.44,85.05,3.44
165,301153,中科江南,145.63,-0.25,-0.37,16016.0,231851429.92,4.96,149.49,142.25,147.06,146.0,6.59,322.14,10.85
166,900926,宝信Ｂ,3.42,-0.35,-0.012,13766.0,4686943.0,1.63,3.435,3.379,3.39,3.432,0.27,23.58,4.48
167,603039,泛微网络,75.55,-0.42,-0.32,32189.0,240220583.0,6.85,77.92,72.72,73.01,75.87,1.24,8552.8,10.29
168,835184,国源科技,4.3,-1.15,-0.05,1041.0,447245.02,1.61,4.34,4.27,4.34,4.35,0.12,-18.56,1.0
169,688507,索辰科技,239.0,-1.24,-3.0,13284.0,324390180.0,6.98,252.88,236.0,238.4,242.0,14.63,-126.57,3.5
170,688188,柏楚电子,195.61,-1.57,-3.12,7659.0,150646933.0,4.11,202.3,194.13,198.73,198.73,0.52,54.05,6.45
171,301162,国能日新,82.34,-1.61,-1.35,6063.0,49727820.63,3.15,83.54,80.9,81.7,83.69,3.42,140.37,5.72
172,300996,普联软件,44.46,-2.22,-1.01,18148.0,81857813.89,5.06,46.44,44.14,45.44,45.47,2.13,-85.68,5.57
173,688201,信安世纪,44.79,-2.48,-1.14,43227.0,192230654.0,10.32,46.24,41.5,41.5,45.93,6.87,-47.38,5.48
174,002439,启明星辰,31.06,-3.03,-0.97,183587.0,574371184.64,4.68,32.18,30.68,31.7,32.03,2.53,-112.54,4.03
175,300311,任子行,6.52,-4.4,-0.3,449984.0,288876083.1,7.77,6.6,6.07,6.29,6.82,8.37,-18.79,5.77
176,002322,理工能科,9.98,-4.68,-0.49,158648.0,156981006.0,3.06,10.03,9.71,9.85,10.47,4.41,56.02,1.22
177,839680,广道数字,13.2,-5.38,-0.75,12111.0,16066342.25,9.96,13.89,12.5,13.89,13.95,2.96,-29.25,1.45
178,688232,新点软件,48.0,-8.17,-4.27,72527.0,353739741.0,10.39,52.0,46.57,50.54,52.27,7.47,-45.86,2.86
179,300209,ST有棵树,3.6,-8.63,-0.34,483609.0,166561761.03,6.85,3.6,3.33,3.4,3.94,12.39,-17.99,19.71
180,300552,万集科技,18.17,-15.17,-3.25,135833.0,247576431.08,8.82,19.5,17.61,19.3,21.42,10.79,-10.65,1.49
